DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
11-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,118,65,65,65,65,NaN,NaN,11400,NaN
11-Sep-20,EQTY,Equity Group Holdings Plc,28,54,36.5,37.05,37,36.9,0.1,0.27%,3425100,NaN
11-Sep-20,HFCK,HF Group Ltd,2.86,6.1,4,4.38,4.05,4.03,0.02,0.50%,20600,NaN
11-Sep-20,IMH,I & M Holdings Plc,42.5,59,46,46,46,44.8,1.2,2.68%,300,NaN
11-Sep-20,KCB,KCB Group Plc,30,53,37,38,37.9,36.75,1.15,3.13%,499900,NaN
11-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,NaN,NaN,NaN,NaN
11-Sep-20,NCBA,NCBA Group Plc,20,33.27,22.5,23,22.55,22.55,NaN,NaN,327700,NaN
11-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,81,81.25,81,81.25,-0.25,0.31%,1600,NaN
11-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,164,169,165.75,169,-3.25,1.92%,9800,NaN
11-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,NaN,NaN,NaN,NaN
11-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.95,1,0.99,0.97,0.02,2.06%,8900,NaN
11-Sep-20,XPRS,Express Kenya Plc,2.5,6.5,4.25,4.25,4.25,4.25,NaN,NaN,NaN,NaN
11-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,NaN,NaN,NaN,NaN
11-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.8,4.6,4.8,4.72,4.55,0.17,3.74%,2400,NaN
11-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.64,0.64,0.64,0.61,0.03,4.92%,900,NaN
11-Sep-20,NMG,Nation Media Group Plc,9,39,18.7,19.65,19.2,19.15,0.05,0.26%,78400,NaN
11-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,3.5,3.85,3.76,3.55,0.21,5.92%,8600,NaN
11-Sep-20,SGL,Standard Group Plc,18,27,20,20,20,20,NaN,NaN,NaN,NaN
11-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,15.5,15.5,15.5,15.5,NaN,NaN,100,NaN
11-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.29,0.32,0.3,0.3,NaN,NaN,127000,NaN
11-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.76,8,7.82,8.24,-0.42,5.10%,20800,NaN
11-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
11-Sep-20,BAMB,Bamburi Cement Ltd,19.05,75,19.95,21.95,20,20,NaN,NaN,1324300,NaN
11-Sep-20,CRWN,Crown Paints Kenya Plc,36,66,44,44,44,44.1,-0.1,0.23%,200,NaN
11-Sep-20,CABL,East African Cables Ltd,1.26,2.55,1.78,1.9,1.83,1.76,0.07,3.98%,11800,NaN
11-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,NaN,NaN,NaN,NaN
11-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.3,5.6,5.5,5.54,-0.04,0.72%,453500,NaN
11-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
11-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
11-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.85,1.92,1.88,1.9,-0.02,1.05%,408500,NaN
11-Sep-20,TOTL,Total Kenya Ltd,21,29,23.5,23.75,23.7,23.65,0.05,0.21%,600,NaN
11-Sep-20,UMME,Umeme Ltd,5.86,8.6,6.9,7,7,7,NaN,NaN,6000,NaN
11-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.96,7.98,7.98,7.5,0.48,6.40%,12100,NaN
11-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3,2,2.15,2.14,2.04,0.1,4.90%,42200,NaN
11-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,220,NaN,NaN,1000,NaN
11-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.22,2.28,2.26,2.23,0.03,1.35%,284300,NaN
11-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8,8,8,NaN,NaN,1300,NaN
11-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.45,12.45,12.45,12.45,NaN,NaN,NaN,NaN
11-Sep-20,CTUM,Centum Investment Company Plc,15.15,29.5,20.9,21.5,21,20.75,0.25,1.20%,201400,NaN
11-Sep-20,HAFR,Home Afrika Ltd,0.3,0.6,0.36,0.41,0.37,0.4,-0.03,7.50%,935500,NaN
11-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,NaN,NaN,NaN,NaN
11-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.3,2.3,2.3,2.4,-0.1,4.17%,200,NaN
11-Sep-20,TCL,Trans-Century Plc,1.1,2.68,1.6,1.66,1.6,1.66,-0.06,3.61%,10700,NaN
11-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,12,8.7,8.9,8.78,8.82,-0.04,0.45%,3700,NaN
11-Sep-20,BOC,BOC Kenya Plc,53,72,55,55.5,55.25,55.25,NaN,NaN,300,NaN
11-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,329.5,329.5,329.5,329.5,NaN,NaN,NaN,NaN
11-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.38,8.38,8.38,NaN,NaN,900,NaN
11-Sep-20,EABL,East African Breweries Ltd,135,222.25,168,170,168.25,169.5,-1.25,0.74%,64800,NaN
11-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.25,1.42,1.27,1.31,-0.04,3.05%,11300,NaN
11-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,NaN,NaN,NaN,NaN
11-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30,30,30,30,NaN,NaN,NaN,NaN
11-Sep-20,SCOM,Safaricom Plc,23.5,37,29.3,30.15,30.05,29.95,0.1,0.33%,6191200,NaN
11-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.2,5.48,5.2,5.32,-0.12,2.26%,66200,NaN
11-Sep-20,GLD,ABSA NewGold ETF,1470,2100,1995,1995,1995,1995,NaN,NaN,NaN,NaN
11-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,173.54,175.93,175.38,174,1.38,0.79%,NaN,NaN
11-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,184.83,188.08,187.56,186.44,1.12,0.60%,NaN,NaN
11-Sep-20,^N20I,NSE 20-Share Index,1723.96,2659.23,1875.69,1875.69,1875.69,1871.84,3.85,0.21%,NaN,NaN
11-Sep-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3260.66,3260.66,3260.66,3241.81,18.85,0.58%,NaN,NaN
11-Sep-20,^NASI,NSE All-Share Index,124.3,169.35,140.87,140.87,140.87,140.28,0.59,0.42%,NaN,NaN
11-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1733.51,1733.51,1733.51,1721.23,12.28,0.71%,NaN,NaN
11-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1374.99,1374.99,1374.99,1366.51,8.48,0.62%,NaN,NaN
14-Sep-20,EGAD,Eaagads Ltd,8.2,14.5,11.25,11.25,11.25,12.5,-1.25,10.00%,100,NaN
14-Sep-20,KUKZ,Kakuzi Plc,300,397,391,391,391,391,NaN,NaN,NaN,NaN
14-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,75,75,75,75,NaN,NaN,NaN,NaN
14-Sep-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,NaN,NaN,NaN,NaN
14-Sep-20,SASN,Sasini Plc,14.8,20,19.1,19.1,19.1,19.15,-0.05,0.26%,100,NaN
14-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,120,120,120,119.75,0.25,0.21%,600,NaN
14-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.3,22.3,22.3,23.45,-1.15,4.90%,100,NaN
14-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.8,10,9.84,9.74,0.1,1.03%,211400,NaN
14-Sep-20,BKG,BK Group Plc,12.15,22.7,15,15,15,15,NaN,NaN,37700,NaN
14-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,16,11.25,11.75,11.65,11.5,0.15,1.30%,942600,NaN
14-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,118,64.75,71.5,65,65,NaN,NaN,4600,NaN
14-Sep-20,EQTY,Equity Group Holdings Plc,28,54,36,37,36.85,37,-0.15,0.41%,493600,NaN
14-Sep-20,HFCK,HF Group Ltd,2.86,6.1,4,4.36,4.01,4.05,-0.04,0.99%,11300,NaN
14-Sep-20,IMH,I & M Holdings Plc,42.5,59,44.85,46,45.35,46,-0.65,1.41%,6300,NaN
14-Sep-20,KCB,KCB Group Plc,30,53,37.05,38,38,37.9,0.1,0.26%,423300,NaN
14-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,NaN,NaN,NaN,NaN
14-Sep-20,NCBA,NCBA Group Plc,20,33.27,22,23.3,22.5,22.55,-0.05,0.22%,85200,NaN
14-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,81,83,82,81,1,1.23%,2100,NaN
14-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,167,169,168.75,165.75,3,1.81%,4100,NaN
14-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,NaN,NaN,NaN,NaN
14-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.95,1,1,0.99,0.01,1.01%,8300,NaN
14-Sep-20,XPRS,Express Kenya Plc,2.5,6.5,4.2,4.65,4.43,4.25,0.18,4.24%,200,NaN
14-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,NaN,NaN,NaN,NaN
14-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.8,4.72,4.8,4.73,4.72,0.01,0.21%,11500,NaN
14-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.64,0.68,0.68,0.64,0.04,6.25%,22200,NaN
14-Sep-20,NMG,Nation Media Group Plc,9,39,18.5,19.3,19.15,19.2,-0.05,0.26%,20300,NaN
14-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,3.76,3.76,3.76,3.76,NaN,NaN,NaN,NaN
14-Sep-20,SGL,Standard Group Plc,18,27,20.2,20.2,20.2,20,0.2,1.00%,1000,NaN
14-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,15.5,15.5,15.5,15.5,NaN,NaN,NaN,NaN
14-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.27,0.32,0.3,0.3,NaN,NaN,220900,NaN
14-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.5,8,7.6,7.82,-0.22,2.81%,18900,NaN
14-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
14-Sep-20,BAMB,Bamburi Cement Ltd,19.05,75,21.95,22,22,20,2,10.00%,103900,NaN
14-Sep-20,CRWN,Crown Paints Kenya Plc,36,66,44,44,44,44,NaN,NaN,100,NaN
14-Sep-20,CABL,East African Cables Ltd,1.26,2.55,1.65,1.89,1.88,1.83,0.05,2.73%,108700,NaN
14-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,NaN,NaN,NaN,NaN
14-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.2,5.56,5.24,5.5,-0.26,4.73%,238300,NaN
14-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
14-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
14-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.88,1.92,1.89,1.88,0.01,0.53%,103600,NaN
14-Sep-20,TOTL,Total Kenya Ltd,21,29,23.65,23.9,23.75,23.7,0.05,0.21%,200,NaN
14-Sep-20,UMME,Umeme Ltd,5.86,8.6,6.9,6.9,6.9,7,-0.1,1.43%,100,NaN
14-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.5,7.98,7.76,7.98,-0.22,2.76%,14600,NaN
14-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3,2.04,2.2,2.15,2.14,0.01,0.47%,97300,NaN
14-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,220,NaN,NaN,NaN,NaN
14-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.25,2.29,2.27,2.26,0.01,0.44%,375000,NaN
14-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,8,8,8,8,NaN,NaN,NaN,NaN
14-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,12.45,12.45,12.45,12.45,NaN,NaN,NaN,NaN
14-Sep-20,CTUM,Centum Investment Company Plc,15.15,29.5,20.75,21,20.9,21,-0.1,0.48%,81600,NaN
14-Sep-20,HAFR,Home Afrika Ltd,0.3,0.6,0.34,0.4,0.35,0.37,-0.02,5.41%,297000,NaN
14-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,NaN,NaN,NaN,NaN
14-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.3,2.3,2.3,2.3,NaN,NaN,100,NaN
14-Sep-20,TCL,Trans-Century Plc,1.1,2.68,1.66,1.66,1.66,1.6,0.06,3.75%,1100,NaN
14-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,12,8.72,8.8,8.8,8.78,0.02,0.23%,732800,NaN
14-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,NaN,NaN,100,NaN
14-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,328,331,329,329.5,-0.5,0.15%,2400,NaN
14-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.38,8.38,8.38,NaN,NaN,8900,NaN
14-Sep-20,EABL,East African Breweries Ltd,135,222.25,166.5,168.25,168.25,168.25,NaN,NaN,12000,NaN
14-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.27,1.39,1.31,1.27,0.04,3.15%,4700,NaN
14-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,NaN,NaN,NaN,NaN
14-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30,30.05,30,30,NaN,NaN,2700,NaN
14-Sep-20,SCOM,Safaricom Plc,23.5,37,29.3,30,29.95,30.05,-0.1,0.33%,378400,NaN
14-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5,5.5,5.02,5.2,-0.18,3.46%,345000,NaN
14-Sep-20,GLD,ABSA NewGold ETF,1470,2100,1995,1995,1995,1995,NaN,NaN,NaN,NaN
14-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,173.09,175.75,175.15,175.38,-0.23,0.13%,NaN,NaN
14-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,184.86,187.95,187.26,187.56,-0.3,0.16%,NaN,NaN
14-Sep-20,^N20I,NSE 20-Share Index,1723.96,2659.23,1879.44,1879.44,1879.44,1875.69,3.75,0.20%,NaN,NaN
14-Sep-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3259.34,3259.34,3259.34,3260.66,-1.32,0.04%,NaN,NaN
14-Sep-20,^NASI,NSE All-Share Index,124.3,169.35,140.62,140.62,140.62,140.87,-0.25,0.18%,NaN,NaN
14-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1733.88,1733.88,1733.88,1733.51,0.37,0.02%,NaN,NaN
14-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1374.65,1374.65,1374.65,1374.99,-0.34,0.02%,NaN,NaN
15-Sep-20,EGAD,Eaagads Ltd,8.2,14.5,12,12,12,11.25,0.75,6.67%,600,NaN
15-Sep-20,KUKZ,Kakuzi Plc,300,397,391,391,391,391,NaN,NaN,NaN,NaN
15-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,80,80,80,75,5,6.67%,300,NaN
15-Sep-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,NaN,NaN,NaN,NaN
15-Sep-20,SASN,Sasini Plc,14.8,20,19.1,19.15,19.15,19.1,0.05,0.26%,2200,NaN
15-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,129,129,129,120,9,7.50%,100,NaN
15-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.3,22.3,22.3,22.3,NaN,NaN,NaN,NaN
15-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.84,10,9.9,9.84,0.06,0.61%,208000,NaN
15-Sep-20,BKG,BK Group Plc,12.15,22.7,14.95,15,15,15,NaN,NaN,268600,NaN
15-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,16,11.6,11.8,11.7,11.65,0.05,0.43%,356500,NaN
15-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,118,65,65,65,65,NaN,NaN,2600,NaN
15-Sep-20,EQTY,Equity Group Holdings Plc,28,54,36.5,37.05,36.95,36.85,0.1,0.27%,1094700,NaN
15-Sep-20,HFCK,HF Group Ltd,2.86,6.1,4,4.38,4.06,4.01,0.05,1.25%,65500,NaN
15-Sep-20,IMH,I & M Holdings Plc,42.5,59,45,45,45,45.35,-0.35,0.77%,6100,NaN
15-Sep-20,KCB,KCB Group Plc,30,53,37.95,38.25,38,38,NaN,NaN,902100,NaN
15-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,NaN,NaN,NaN,NaN
15-Sep-20,NCBA,NCBA Group Plc,20,33.18,22.5,23,22.6,22.5,0.1,0.44%,146900,NaN
15-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,81,82,81.75,82,-0.25,0.30%,1200,NaN
15-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,166,168.5,167.5,168.75,-1.25,0.74%,8000,NaN
15-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,NaN,NaN,NaN,NaN
15-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,0.99,0.99,1,-0.01,1.00%,5300,NaN
15-Sep-20,XPRS,Express Kenya Plc,2.5,6.5,4.43,4.43,4.43,4.43,NaN,NaN,NaN,NaN
15-Sep-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,NaN,NaN,NaN,NaN
15-Sep-20,LKL,Longhorn Publishers Plc,4.21,6.5,4.72,4.8,4.73,4.73,NaN,NaN,8000,NaN
15-Sep-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.65,0.65,0.65,0.68,-0.03,4.41%,500,NaN
15-Sep-20,NMG,Nation Media Group Plc,9,37.75,17.95,19,18.3,19.15,-0.85,4.44%,42100,NaN
15-Sep-20,SMER,Sameer Africa Plc,1.91,4.62,3.7,3.86,3.84,3.76,0.08,2.13%,2000,NaN
15-Sep-20,SGL,Standard Group Plc,18,27,20.2,20.2,20.2,20.2,NaN,NaN,NaN,NaN
15-Sep-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,15.5,15.5,15.5,15.5,NaN,NaN,NaN,NaN
15-Sep-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.29,0.31,0.3,0.3,NaN,NaN,125700,NaN
15-Sep-20,SCAN,WPP ScanGroup Plc,5.8,25,7.5,8,7.58,7.6,-0.02,0.26%,27600,NaN
15-Sep-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,NaN,NaN,NaN,NaN
15-Sep-20,BAMB,Bamburi Cement Ltd,19.05,72.75,22.15,24.2,24.15,22,2.15,9.77%,96800,NaN
15-Sep-20,CRWN,Crown Paints Kenya Plc,36,66,39.7,44,41.85,44,-2.15,4.89%,800,NaN
15-Sep-20,CABL,East African Cables Ltd,1.26,2.55,1.83,1.88,1.86,1.88,-0.02,1.06%,5100,NaN
15-Sep-20,PORT,East African Portland Cement Ltd,10,16,14.85,14.85,14.85,14.85,NaN,NaN,NaN,NaN
15-Sep-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5,5.48,5.12,5.24,-0.12,2.29%,79600,NaN
15-Sep-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,NaN,NaN,NaN,NaN
15-Sep-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,NaN,NaN,NaN,NaN
15-Sep-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.83,1.9,1.85,1.89,-0.04,2.12%,752700,NaN
15-Sep-20,TOTL,Total Kenya Ltd,21,29,23,23,23,23.75,-0.75,3.16%,100,NaN
15-Sep-20,UMME,Umeme Ltd,5.86,8.6,6.9,7.54,7.28,6.9,0.38,5.51%,2600,NaN
15-Sep-20,BRIT,Britam Holdings Plc,5.7,10.65,7.2,7.98,7.56,7.76,-0.2,2.58%,6900,NaN
15-Sep-20,CIC,CIC Insurance Group Ltd,1.95,3,2.06,2.18,2.14,2.15,-0.01,0.47%,25300,NaN
15-Sep-20,JUB,Jubilee Holdings Ltd,210,360,220,220,220,220,NaN,NaN,3000,NaN
15-Sep-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.2,2.3,2.27,2.27,NaN,NaN,223100,NaN
15-Sep-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,8,8,8,8,NaN,NaN,NaN,NaN
15-Sep-20,SLAM,Sanlam Kenya Plc,11,18.8,13.55,13.55,13.55,12.45,1.1,8.84%,1100,NaN
15-Sep-20,CTUM,Centum Investment Company Plc,15.15,29.5,20.95,21,21,20.9,0.1,0.48%,93000,NaN
15-Sep-20,HAFR,Home Afrika Ltd,0.3,0.6,0.35,0.38,0.37,0.35,0.02,5.71%,77000,NaN
15-Sep-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,NaN,NaN,NaN,NaN
15-Sep-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.3,2.3,2.3,2.3,NaN,NaN,NaN,NaN
15-Sep-20,TCL,Trans-Century Plc,1.1,2.68,1.6,1.66,1.62,1.66,-0.04,2.41%,600,NaN
15-Sep-20,NSE,Nairobi Securities Exchange Plc,6.5,12,8.8,8.9,8.8,8.8,NaN,NaN,36100,NaN
15-Sep-20,BOC,BOC Kenya Plc,53,72,55.25,55.25,55.25,55.25,NaN,NaN,NaN,NaN
15-Sep-20,BAT,British American Tobacco Kenya Plc,305,500,331,331,331,329,2,0.61%,200,NaN
15-Sep-20,CARB,Carbacid Investments Plc,7.2,13,8.38,8.4,8.38,8.38,NaN,NaN,6800,NaN
15-Sep-20,EABL,East African Breweries Ltd,135,222.25,164,167.5,165.5,168.25,-2.75,1.63%,261300,NaN
15-Sep-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.3,1.3,1.3,1.31,-0.01,0.76%,8100,NaN
15-Sep-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,NaN,NaN,NaN,NaN
15-Sep-20,UNGA,Unga Group Ltd,26.1,34.05,30,30,30,30,NaN,NaN,400,NaN
15-Sep-20,SCOM,Safaricom Plc,23.5,37,29.9,30.25,30.15,29.95,0.2,0.67%,5077200,NaN
15-Sep-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5,5.48,5.04,5.02,0.02,0.40%,1443200,NaN
15-Sep-20,GLD,ABSA NewGold ETF,1470,2100,1995,1995,1995,1995,NaN,NaN,NaN,NaN
15-Sep-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,174.58,175.88,175.04,175.15,-0.11,0.06%,NaN,NaN
15-Sep-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,186.93,187.94,187.51,187.26,0.25,0.13%,NaN,NaN
15-Sep-20,^N20I,NSE 20-Share Index,1723.96,2647.58,1877.8,1877.8,1877.8,1879.44,-1.64,0.09%,NaN,NaN
15-Sep-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3260.83,3260.83,3260.83,3259.34,1.49,0.05%,NaN,NaN
15-Sep-20,^NASI,NSE All-Share Index,124.3,169.35,141.04,141.04,141.04,140.62,0.42,0.30%,NaN,NaN
15-Sep-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1733.8,1733.8,1733.8,1733.88,-0.08,NaN,NaN,NaN
15-Sep-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1373.95,1373.95,1373.95,1374.65,-0.7,0.05%,NaN,NaN
16-Sep-20,EGAD,Eaagads Ltd,8.2,14.5,12,12,12,12,NaN,NaN,300,NaN
16-Sep-20,KUKZ,Kakuzi Plc,300,397,391,391,391,391,NaN,NaN,NaN,NaN
16-Sep-20,KAPC,Kapchorua Tea Kenya Plc,59,90,80,80,80,80,NaN,NaN,NaN,NaN
16-Sep-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,NaN,NaN,NaN,NaN
16-Sep-20,SASN,Sasini Plc,14.8,20,19.5,19.5,19.5,19.15,0.35,1.83%,300,NaN
16-Sep-20,WTK,Williamson Tea Kenya Plc,92,150,129,129,129,129,NaN,NaN,300,NaN
16-Sep-20,CGEN,Car and General (K) Ltd,20,26,22.3,22.3,22.3,22.3,NaN,NaN,NaN,NaN
16-Sep-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.86,10,9.92,9.9,0.02,0.20%,200000,NaN
16-Sep-20,BKG,BK Group Plc,12.15,22.7,15,15,15,15,NaN,NaN,NaN,NaN
16-Sep-20,COOP,Co-operative Bank of Kenya Ltd,10.2,16.2,11.7,11.95,11.8,11.7,0.1,0.85%,107000,NaN
16-Sep-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,120,64,65,64.25,65,-0.75,1.15%,7000,NaN
16-Sep-20,EQTY,Equity Group Holdings Plc,28,54,36.85,37,36.95,36.95,NaN,NaN,160200,NaN
16-Sep-20,HFCK,HF Group Ltd,2.86,6.4,4.36,4.38,4.38,4.06,0.32,7.88%,37700,NaN
16-Sep-20,IMH,I & M Holdings Plc,42.5,59,45,45,45,45,NaN,NaN,17200,NaN
16-Sep-20,KCB,KCB Group Plc,30,53,37.85,38.4,37.95,38,-0.05,0.13%,526400,NaN
16-Sep-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,NaN,NaN,NaN,NaN
16-Sep-20,NCBA,NCBA Group Plc,20,33.27,22,22.65,22.15,22.6,-0.45,1.99%,109500,NaN
16-Sep-20,SBIC,Stanbic Holdings Plc,72.25,118.5,79,79,79,81.75,-2.75,3.36%,100,NaN
16-Sep-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,165.5,168,166.25,167.5,-1.25,0.75%,2000,NaN
16-Sep-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,NaN,NaN,NaN,NaN
16-Sep-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,1,0.99,0.99,NaN,NaN,6500,NaN
